ID,fips_code,year,deck_cond,superstructure_cond,channel_cond,culvert_cond
011130,01,1974,6,6,8,N
011131,01,1974,7,6,8,N
011132,01,1974,7,7,8,N
011133,01,1974,6,6,8,N
011134,01,1974,5,6,8,N
011135,01,1974,7,7,7,N
011137,01,1974,5,5,6,N
011140,01,1974,N,N,7,7
011141,01,1974,N,N,7,7
011142,01,1974,N,N,7,7
011143,01,1974,N,N,7,7
011144,01,1974,N,N,7,7
011145,01,1974,N,N,7,7
011146,01,1974,N,N,7,7
011147,01,1974,N,N,7,6
011148,01,1974,7,7,6,N
011149,01,1974,7,7,6,N
011150,01,1974,7,7,5,N
011151,01,1974,7,7,6,N
011152,01,1974,7,7,6,N
011153,01,1974,7,7,6,N
011154,01,1974,6,6,6,N
011155,01,1974,6,6,6,N
011157,01,1974,6,6,6,N
011158,01,1974,N,N,7,6
011159,01,1974,N,N,6,6
011160,01,1974,N,N,7,6
011161,01,1974,6,6,6,N
011162,01,1974,7,7,7,N
011167,01,1974,5,6,7,N
011168,01,1974,4,5,5,N
011170,01,1974,8,5,7,N
011171,01,1984,5,7,7,N
011172,01,1974,4,7,N,N
011173,01,1974,5,4,4,N
011174,01,1974,7,7,6,N
011175,01,1974,N,N,4,7
011176,01,1974,7,7,6,N
011177,01,1974,5,5,5,N
011178,01,1974,N,N,6,6
011179,01,1974,N,N,6,6
011180,01,1974,N,N,6,6
011181,01,1974,7,7,8,N
011182,01,1974,6,6,6,N
011183,01,1974,6,7,5,N
011184,01,1974,6,6,N,N
011185,01,1974,7,7,6,N
011186,01,1974,8,8,8,N
011187,01,1972,N,N,7,7
011188,01,1974,7,7,7,N
011189,01,1974,N,N,7,7
011190,01,1974,5,6,6,N
011192,01,1974,6,6,6,N
011193,01,1974,7,7,7,N
011194,01,1974,7,7,6,N
011195,01,1974,7,7,7,N
011196,01,1974,7,7,8,N
011197,01,1974,7,7,N,N
011198,01,1974,7,7,N,N
011199,01,1974,N,N,6,7
011200,01,1974,N,N,7,7
011201,01,1974,6,6,7,N
011202,01,1974,7,6,7,N
011203,01,1974,5,5,5,N
011204,01,1974,6,7,7,N
011205,01,1974,N,N,7,7
011206,01,1974,7,7,N,N
011207,01,1974,7,7,7,N
011208,01,1974,5,7,6,N
011209,01,1974,N,N,8,7
011210,01,1974,N,N,8,8
011211,01,1974,7,8,8,N
011212,01,1974,7,8,8,N
011214,01,1974,6,7,7,N
011215,01,1974,5,5,6,N
011216,01,1974,6,6,6,N
011217,01,1974,7,7,7,N
011218,01,1974,7,7,7,N
011219,01,1974,7,6,7,N
011220,01,1974,7,6,5,N
011221,01,1974,N,N,6,6
011224,01,1974,6,6,6,N
011226,01,1974,6,7,6,N
011227,01,1974,6,7,7,N
011228,01,1974,N,N,6,5
011229,01,1974,6,7,7,N
011231,01,1974,7,7,7,N
011233,01,1974,7,7,6,N
011234,01,1974,7,7,6,N
011235,01,1974,6,6,6,N
011236,01,1974,7,7,6,N
011237,01,1974,7,7,N,N
011238,01,1974,5,6,6,N
011240,01,1974,N,N,7,7
011241,01,1974,7,7,7,N
011242,01,1974,7,6,6,N
011243,01,1974,7,7,N,N
011244,01,1974,6,7,6,N
011245,01,1974,7,7,7,N
011246,01,1974,7,7,7,N
011247,01,1974,6,6,7,N
011248,01,1974,5,6,7,N
011249,01,1974,4,5,7,N
011250,01,1974,N,N,5,6
011251,01,1974,7,7,7,N
011252,01,1974,N,N,6,5
011253,01,1974,6,6,6,N
011254,01,1974,N,N,7,5
011255,01,1974,7,7,N,N
011256,01,1974,7,7,N,N
011257,01,1974,7,7,6,N
011258,01,1974,6,7,6,N
011259,01,1974,N,N,6,6
011260,01,1974,6,6,6,N
011262,01,1974,6,6,5,N
011263,01,1974,N,N,7,7
011264,01,1974,N,N,6,7
011265,01,1974,7,7,7,N
011266,01,1974,N,N,6,6
011267,01,1974,5,6,7,N
011268,01,1974,6,6,7,N
011270,01,1974,5,4,7,N
011271,01,1974,N,N,7,7
011272,01,1974,N,N,8,7
011273,01,1974,N,N,6,7
011274,01,1974,N,N,7,7
011276,01,1974,7,7,7,N
011278,01,1971,N,N,4,5
011279,01,1974,N,N,7,7
011280,01,1974,N,N,7,7
011281,01,1974,N,N,8,7
011282,01,1975,N,N,7,7
011283,01,1974,N,N,8,7
011284,01,1974,6,6,6,N
011285,01,1974,6,6,6,N
011286,01,1974,N,N,7,7
011287,01,1974,N,N,7,7
011289,01,1974,N,N,7,7
011290,01,1974,7,7,7,N
011291,01,1974,7,6,5,N
011294,01,1974,N,N,6,7
011297,01,1975,6,6,7,N
011298,01,1900,7,6,6,N
011299,01,1900,4,4,6,N
011301,01,1925,8,7,5,N
011302,01,1927,N,N,6,7
011304,01,1928,7,7,6,N
011305,01,1929,6,7,7,N
011309,01,1931,5,6,7,N
011310,01,1932,5,5,6,N
011313,01,1933,5,6,6,N
011316,01,1937,6,6,6,N
011317,01,1938,5,5,6,N
011318,01,1939,4,5,7,N
011319,01,1940,N,N,6,6
011321,01,1975,3,3,6,N
011323,01,1952,7,7,6,N
011324,01,1992,7,7,7,N
011325,01,1955,7,6,7,N
011326,01,1958,6,5,5,N
011327,01,1993,8,8,8,N
011329,01,1975,6,6,N,N
011330,01,1975,6,7,N,N
011331,01,1975,N,N,7,7
011332,01,1975,N,N,7,7
011333,01,1975,7,6,N,N
011334,01,1975,7,6,N,N
011335,01,1975,7,6,N,N
011336,01,1975,7,6,N,N
011337,01,1975,7,7,N,N
011338,01,1975,7,7,N,N
011339,01,1975,7,6,N,N
011340,01,1975,7,6,N,N
011341,01,1975,7,6,N,N
011342,01,1975,7,7,N,N
011343,01,1975,6,6,N,N
011344,01,1975,7,6,N,N
011345,01,1975,6,6,N,N
011346,01,1975,7,6,N,N
011347,01,1975,6,5,N,N
011348,01,1975,6,6,N,N
011349,01,1975,7,7,N,N
011350,01,1975,7,7,N,N
011351,01,1975,N,N,7,6
011352,01,1975,N,N,6,6
011353,01,1975,N,N,6,5
011354,01,1975,N,N,7,6
011355,01,1975,N,N,6,6
011356,01,1975,7,7,7,N
011357,01,1975,6,7,7,N
011358,01,1975,6,7,7,N
011359,01,1975,6,6,7,N
011360,01,1975,4,3,5,N
011364,01,1975,N,N,7,7
011365,01,1975,7,6,6,N
011366,01,1975,N,N,7,7
011368,01,1975,6,5,6,N
011369,01,1975,6,6,6,N
011371,01,1975,6,6,7,N
011372,01,1975,6,7,5,N
011374,01,1975,8,8,6,N
011375,01,1975,5,6,6,N
011378,01,1975,7,7,7,N
011381,01,1975,7,7,6,N
011382,01,1975,6,5,6,N
011384,01,1975,N,N,6,6
011385,01,1975,7,6,6,N
011386,01,1975,7,6,7,N
011387,01,1975,7,7,7,N
011388,01,1975,7,7,7,N
011389,01,1975,6,7,7,N
011390,01,1975,7,7,7,N
011391,01,1975,7,7,7,N
011392,01,1975,7,7,7,N
011393,01,1975,6,5,N,N
011394,01,1975,7,7,7,N
011396,01,1975,6,7,6,N
011398,01,1975,5,6,5,N
011399,01,1975,7,7,6,N
011400,01,1975,7,7,6,N
011401,01,1975,N,N,7,7
011402,01,1975,6,7,6,N
011403,01,1975,7,7,6,N
011404,01,1975,5,5,6,N
011405,01,1975,N,N,7,7
011406,01,1975,7,7,N,N
011407,01,1975,6,6,6,N
011408,01,1975,N,N,5,6
011409,01,1975,7,7,7,N
011410,01,1975,N,N,5,5
011411,01,1975,7,7,7,N
011412,01,1975,8,8,7,N
011413,01,1975,N,N,6,6
011414,01,1975,6,6,6,N
011415,01,1975,6,6,7,N
011416,01,1975,7,7,6,N
011417,01,1981,7,7,7,N
011418,01,1975,6,7,5,N
011419,01,1975,N,N,6,7
011420,01,1975,6,6,6,N
011421,01,1975,7,8,N,N
011422,01,1975,N,N,7,7
011424,01,1975,6,6,7,N
011426,01,1975,7,7,N,N
011427,01,1975,N,N,6,6
011428,01,1975,N,N,8,7
011429,01,1975,7,7,6,N
011430,01,1975,6,7,7,N
011431,01,1975,6,7,6,N
011432,01,1975,N,N,8,7
011433,01,1975,6,7,N,N
011434,01,1975,6,7,N,N
011435,01,1975,5,6,5,N
011437,01,1975,6,6,6,N
011438,01,1975,6,7,6,N
011439,01,1975,N,N,7,7
011440,01,1975,6,5,6,N
011441,01,1975,8,8,8,N
011442,01,1975,8,8,8,N
011443,01,1970,5,6,N,N
011444,01,1975,7,7,7,N
011445,01,1975,7,7,8,N
011446,01,1975,7,7,7,N
011447,01,1975,7,7,7,N
011448,01,1976,N,N,6,6
011449,01,1975,7,7,N,N
011450,01,1975,5,7,N,N
011451,01,1975,N,N,5,6
011452,01,1975,6,5,6,N
011453,01,1975,N,N,7,6
011454,01,1975,N,N,7,7
011455,01,1975,6,6,6,N
011456,01,1975,7,6,7,N
011457,01,1975,N,N,7,7
011458,01,1975,7,7,6,N
011459,01,1975,6,6,7,N
011460,01,1975,6,7,7,N
011461,01,1975,N,N,7,5
011462,01,1975,N,N,7,6
011463,01,1975,7,7,6,N
011464,01,1975,6,5,7,N
011465,01,1975,N,N,8,7
011466,01,1975,6,5,7,N
011467,01,1975,N,N,7,7
011469,01,1975,N,N,7,7
011470,01,1975,N,N,6,6
011471,01,1975,7,7,6,N
011472,01,1975,6,7,6,N
011473,01,1975,N,N,7,6
011474,01,1975,7,8,7,N
011475,01,1975,7,7,6,N
011476,01,1975,7,7,N,N
011477,01,1975,N,N,7,6
011478,01,1975,N,N,6,5
011479,01,1975,7,7,6,N
011480,01,1975,6,6,N,N
011481,01,1975,6,6,6,N
011482,01,1975,7,7,5,N
011484,01,1975,7,7,N,N
011486,01,1975,N,N,5,7
011487,01,1975,7,7,7,N
011488,01,1975,7,7,5,N
011490,01,1975,N,N,6,7
011491,01,1975,8,8,7,N
011492,01,1975,8,8,8,N
011493,01,1975,8,8,8,N
011494,01,1975,N,N,6,6
011495,01,1975,2,2,6,N
011497,01,1975,7,7,N,N
011498,01,1975,7,6,N,N
011499,01,1975,6,7,N,N
011500,01,1975,6,7,N,N
011501,01,1975,6,6,N,N
011502,01,1975,6,6,N,N
011503,01,1975,6,6,6,N
011504,01,1975,N,N,5,7
011505,01,1975,6,6,6,N
011506,01,1975,N,N,5,5
011507,01,1975,7,8,8,N
011508,01,1975,3,3,7,N
011510,01,1975,6,6,7,N
011511,01,1965,7,7,6,N
011513,01,1975,6,6,N,N
011514,01,1975,6,6,N,N
011515,01,1975,N,N,7,6
011516,01,1975,6,6,5,N
011518,01,1975,N,N,6,6
011519,01,1975,7,7,6,N
011520,01,1975,N,N,6,6
011521,01,1975,N,N,6,6
011522,01,1975,6,7,7,N
011526,01,1990,6,7,7,N
011527,01,1924,5,5,5,N
011528,01,1927,7,7,5,N
011529,01,1928,7,7,5,N
011530,01,1929,7,7,6,N
011531,01,1931,N,N,6,6
011532,01,1931,N,N,7,6
011534,01,1937,7,6,7,N
011537,01,1976,4,5,6,N
011540,01,1950,6,5,6,N
011541,01,1950,7,6,6,N
011542,01,1954,N,N,7,6
011543,01,1956,N,N,6,7
011544,01,1957,N,N,7,6
011545,01,1959,7,4,7,N
011546,01,1959,N,N,6,5
011547,01,1961,7,7,6,N
011548,01,1962,N,N,8,6
011549,01,1964,5,7,N,N
011550,01,1965,7,7,6,N
011551,01,1972,5,5,5,N
011552,01,1976,6,7,N,N
011553,01,1976,6,6,N,N
011554,01,1976,7,6,N,N
011555,01,1976,7,7,N,N
011557,01,1976,7,7,N,N
011558,01,1976,7,6,N,N
011559,01,1976,7,7,N,N
011560,01,1976,7,7,N,N
011561,01,1976,7,7,N,N
011562,01,1976,6,6,N,N
011563,01,1976,7,6,N,N
011564,01,1976,7,7,N,N
011565,01,1976,7,7,N,N
011566,01,1976,6,7,N,N
011567,01,1976,7,6,N,N
011568,01,1976,7,7,N,N
011569,01,1976,7,7,N,N
011570,01,1976,7,6,N,N
011571,01,1976,7,6,N,N
011572,01,1976,7,6,N,N
011573,01,1976,6,6,6,N
011574,01,1976,6,6,6,N
011576,01,1976,7,6,N,N
011577,01,1976,7,7,7,N
011579,01,1992,N,N,8,8
011580,01,1976,7,6,7,N
011581,01,1976,7,8,7,N
011582,01,1976,7,7,6,N
011583,01,1976,5,6,5,N
011584,01,1976,7,7,7,N
011585,01,1976,6,6,0,N
011586,01,1976,6,5,6,N
011587,01,1976,N,N,7,5
011588,01,1976,7,7,6,N
011589,01,1976,7,7,7,N
011590,01,1976,7,8,6,N
011592,01,1976,5,6,5,N
011593,01,1976,N,N,7,7
011594,01,1976,N,N,6,7
011595,01,1976,7,7,7,N
011596,01,1976,7,5,6,N
011597,01,1976,5,4,6,N
011600,01,1976,6,6,7,N
011601,01,1976,5,6,6,N
011603,01,1976,7,6,6,N
011604,01,1976,7,7,7,N
011605,01,1976,7,7,6,N
011606,01,1976,7,7,6,N
011607,01,1976,7,6,6,N
011608,01,1976,7,6,6,N
011609,01,1976,6,6,6,N
011610,01,1976,6,7,6,N
011611,01,1976,7,7,7,N
011612,01,1976,7,7,7,N
011613,01,1976,7,7,7,N
011614,01,1976,7,7,7,N
011615,01,1976,N,N,5,6
011616,01,1976,6,4,5,N
011617,01,1976,7,6,6,N
011618,01,1976,5,5,6,N
011619,01,1976,5,5,5,N
011620,01,1976,N,N,6,7
011621,01,1976,N,N,7,7
011622,01,1976,7,7,N,N
011623,01,1976,N,N,6,6
011624,01,1976,7,7,6,N
011625,01,1976,7,7,7,N
011626,01,1976,N,N,7,7
011627,01,1976,7,7,6,N
011628,01,1976,6,6,5,N
011629,01,1976,7,6,7,N
011630,01,1976,7,7,7,N
011631,01,1976,N,N,6,6
011632,01,1976,6,7,7,N
011633,01,1976,6,5,6,N
011634,01,1976,6,7,5,N
011635,01,1976,6,6,6,N
011636,01,1976,6,5,7,N
011637,01,1976,N,N,7,6
011638,01,1976,N,N,8,7
011639,01,1976,6,6,6,N
011640,01,1976,N,N,8,7
011641,01,1974,6,7,N,N
011642,01,1976,7,7,8,N
011643,01,1976,6,7,6,N
011644,01,1976,6,7,6,N
011645,01,1976,6,7,5,N
011646,01,1976,6,6,5,N
011647,01,1976,N,N,6,6
011648,01,1976,N,N,6,7
011649,01,1976,N,N,5,5
011650,01,1976,N,N,4,4
011651,01,1976,N,N,7,6
011652,01,1976,N,N,6,6
011653,01,1976,6,7,7,N
011654,01,1976,6,6,7,N
011655,01,1976,N,N,6,6
011656,01,1976,N,N,6,6
011657,01,1976,7,7,8,N
011658,01,1976,6,6,6,N
011659,01,1976,6,7,N,N
011660,01,1976,6,7,N,N
011661,01,1976,6,6,N,N
011662,01,1976,6,6,N,N
011663,01,1976,N,N,7,6
011664,01,1976,7,7,8,N
011665,01,1976,7,7,8,N
011667,01,1976,7,7,7,N
011668,01,1976,7,7,7,N
011669,01,1976,6,7,N,N
011670,01,1976,6,6,6,N
011671,01,1976,N,N,6,6
011672,01,1976,7,7,N,N
011673,01,1976,N,N,6,7
011674,01,1976,N,N,5,6
011675,01,1976,6,6,6,N
011676,01,1976,7,6,5,N
011677,01,1974,N,N,5,4
011678,01,1976,6,6,6,N
011679,01,1976,5,6,5,N
011680,01,1976,7,7,7,N
011681,01,1976,7,7,7,N
011682,01,1976,6,7,5,N
011683,01,1976,6,7,7,N
011684,01,1976,N,N,7,7
011685,01,1976,N,N,5,6
011686,01,1976,N,N,7,7
011687,01,1976,N,N,6,6
011688,01,1976,7,7,7,N
011689,01,1976,N,N,7,7
011690,01,1976,6,5,6,N
011691,01,1976,N,N,8,7
011692,01,1976,N,N,7,6
011693,01,1976,6,6,5,N
011694,01,1976,7,7,7,N
011695,01,1976,7,7,7,N
011696,01,1976,7,7,7,N
011697,01,1976,N,N,6,7
011698,01,1976,7,7,7,N
011699,01,1976,5,5,4,N
011700,01,1976,6,7,5,N
011701,01,1976,N,N,5,6
011702,01,1976,6,5,6,N
011703,01,1976,5,6,5,N
011704,01,1976,5,5,5,N
011705,01,1976,5,5,5,N
011706,01,1976,6,7,N,N
011707,01,1976,2,3,5,N
011708,01,1976,8,6,N,N
011709,01,1976,6,7,6,N
011710,01,1976,6,6,6,N
011711,01,1976,8,8,7,N
011712,01,1976,6,7,8,N
011714,01,1976,5,5,6,N
011717,01,1977,7,7,8,N
011718,01,1977,7,6,6,N
011720,01,1920,4,5,4,N
011721,01,1928,7,6,4,N
011722,01,1928,7,7,7,N
011724,01,1930,6,6,5,N
011725,01,1931,7,7,6,N
011726,01,1935,6,4,6,N
011727,01,1935,6,6,5,N
011728,01,1938,N,N,8,7
011729,01,1938,N,N,7,7
011730,01,1938,5,6,5,N
011731,01,1938,5,5,6,N
011732,01,1939,7,7,5,N
011733,01,1939,5,6,6,N
011735,01,1950,7,7,7,N
011736,01,1950,N,N,7,6
011737,01,1955,N,N,6,6
011738,01,1956,6,6,6,N
011739,01,1977,7,7,N,N
011740,01,1977,7,7,N,N
011741,01,1977,N,N,8,7
011742,01,1977,N,N,8,7
011743,01,1977,6,7,N,N
011744,01,1977,6,7,N,N
011745,01,1977,8,7,N,N
011746,01,1977,6,6,N,N
011747,01,1977,7,6,N,N
011748,01,1977,7,7,N,N
011749,01,1977,6,6,N,N
011750,01,1977,6,6,N,N
011751,01,1977,5,5,7,N
011752,01,1977,5,6,7,N
011753,01,1977,6,7,N,N
011754,01,1977,6,6,N,N
011755,01,1977,6,7,N,N
011756,01,1977,6,7,N,N
011757,01,1977,7,5,N,N
011758,01,1977,7,7,N,N
011759,01,1977,6,6,N,N
011760,01,1977,7,7,N,N
011761,01,1977,7,7,N,N
011762,01,1977,7,7,N,N
011763,01,1977,6,6,N,N
011764,01,1977,6,6,N,N
011765,01,1977,6,6,N,N
011766,01,1977,6,6,N,N
011767,01,1994,7,7,8,N
011769,01,1977,4,6,5,N
011770,01,1977,7,7,8,N
011771,01,1977,7,5,6,N
011772,01,1977,7,7,7,N
011775,01,1977,4,4,3,N
011776,01,1977,7,7,6,N
011777,01,1977,5,6,7,N
011778,01,1977,N,N,7,7
011779,01,1977,6,4,5,N
011780,01,1977,7,5,N,N
011781,01,1977,7,7,6,N
011782,01,1977,7,7,8,N
011783,01,1977,7,7,6,N
011784,01,1977,7,7,6,N
011785,01,1977,7,6,7,N
011786,01,1977,7,7,N,N
011787,01,1977,7,7,N,N
011788,01,1977,6,7,6,N
011789,01,1977,7,7,8,N
011790,01,1977,7,7,6,N
011791,01,1977,N,N,7,6
011792,01,1977,7,7,6,N
011793,01,1977,6,6,6,N
011794,01,1977,7,8,6,N
011795,01,1977,6,7,5,N
011796,01,1977,6,7,7,N
011797,01,1977,7,7,5,N
011798,01,1977,7,7,6,N
011799,01,1977,7,5,5,N
011800,01,1977,7,7,5,N
011801,01,1977,7,7,7,N
011802,01,1977,N,N,8,8
011803,01,1977,7,7,7,N
011804,01,1977,7,7,6,N
011805,01,1977,N,N,8,7
011806,01,1977,6,6,7,N
011807,01,1977,7,7,7,N
011808,01,1977,N,N,7,7
011809,01,1977,7,7,N,N
011810,01,1977,7,7,7,N
011811,01,1977,6,7,5,N
011812,01,1977,7,6,5,N
011813,01,1977,7,8,5,N
011814,01,1977,N,N,6,7
011815,01,1977,N,N,6,7
011816,01,1977,6,6,6,N
011817,01,1977,8,8,7,N
011818,01,1977,N,N,7,7
011819,01,1977,7,8,7,N
011820,01,1978,6,5,7,N
011821,01,1978,6,6,7,N
011822,01,1977,N,N,7,7
011823,01,1977,8,8,7,N
011824,01,1977,7,7,7,N
011825,01,1977,6,7,6,N
011826,01,1977,7,7,7,N
011827,01,1977,N,N,8,7
011828,01,1976,7,7,N,N
011829,01,1977,N,N,7,7
011830,01,1977,N,N,6,6
011831,01,1976,7,7,7,N
011832,01,1976,7,7,7,N
011833,01,1977,5,5,5,N
011835,01,1977,8,8,6,N
011836,01,1977,8,8,7,N
011837,01,1977,6,7,6,N
011838,01,1977,7,7,7,N
011839,01,1977,8,8,8,N
011842,01,1977,6,6,7,N
011843,01,1977,7,7,6,N
011844,01,1989,8,8,7,N
011845,01,1977,8,8,7,N
011846,01,1977,N,N,6,7
011847,01,1977,N,N,7,7
011848,01,1977,N,N,6,7
011849,01,1977,7,7,7,N
011850,01,1977,7,7,6,N
011852,01,1977,8,8,7,N
011853,01,1977,7,7,6,N
011854,01,1977,7,6,6,N
011855,01,1977,7,7,7,N
011856,01,1977,6,7,5,N
011857,01,1976,7,7,7,N
011858,01,1977,7,7,7,N
011859,01,1977,7,7,6,N
011860,01,1977,4,5,4,N
011861,01,1977,6,7,5,N
011862,01,1977,7,7,6,N
011863,01,1977,7,7,7,N
011864,01,1977,7,7,6,N
011865,01,1977,7,6,6,N
011868,01,1977,5,5,5,N
011869,01,1977,6,7,6,N
011870,01,1977,7,7,7,N
011871,01,1977,5,6,5,N
011874,01,1977,7,7,6,N
011875,01,1977,7,7,7,N
011876,01,1977,6,6,6,N
011877,01,1977,5,6,4,N
011878,01,1977,6,6,5,N
011879,01,1977,6,6,5,N
011881,01,1977,7,7,6,N
011882,01,1977,N,N,7,7
011886,01,1977,N,N,7,7
011889,01,1978,7,7,7,N
011891,01,1927,6,6,5,N
011892,01,1929,N,N,7,6
011893,01,1929,N,N,6,6
011894,01,1929,N,N,6,6
011895,01,1929,N,N,6,7
011896,01,1929,N,N,5,6
011900,01,1932,7,7,6,N
011901,01,1935,6,6,5,N
011905,01,1940,7,7,6,N
011906,01,1940,8,7,7,N
011907,01,1945,7,7,7,N
011908,01,1948,7,5,5,N
011909,01,1950,5,5,6,N
011910,01,1950,N,N,6,6
011917,01,1956,N,N,6,7
011918,01,1960,N,N,7,6
011919,01,1978,7,6,7,N
011920,01,1990,N,N,8,7
011921,01,1978,N,N,8,7
011922,01,1978,N,N,6,6
011923,01,1978,7,7,6,N
011924,01,1978,7,7,6,N
011925,01,1978,6,6,7,N
011926,01,1978,7,5,7,N
011927,01,1978,6,6,7,N
011928,01,1978,7,5,7,N
011929,01,1978,7,7,7,N
011930,01,1978,6,5,6,N
011931,01,1978,5,5,6,N
011932,01,1978,6,6,N,N
011933,01,1978,6,7,6,N
011934,01,1978,6,6,6,N
011937,01,1978,5,5,6,N
011939,01,1997,9,9,9,N
011941,01,1978,6,6,7,N
011942,01,1978,N,N,5,7
011943,01,1978,7,7,5,N
011945,01,1978,7,7,7,N
011946,01,1978,7,7,8,N
011947,01,1978,7,7,8,N
011948,01,1978,N,N,6,7
011949,01,1978,7,7,7,N
011950,01,1978,5,5,6,N
011951,01,1978,5,5,7,N
011952,01,1978,6,5,7,N
011953,01,1978,7,5,5,N
011954,01,1978,5,4,6,N
011956,01,1978,7,7,7,N
011957,01,1978,5,6,6,N
011958,01,1978,6,6,6,N
011959,01,1978,8,7,7,N
011960,01,1978,7,7,6,N
011962,01,1978,7,7,6,N
011963,01,1978,8,8,8,N
011964,01,1978,8,8,8,N
011965,01,1978,N,N,7,7
011966,01,1978,N,N,7,7
011967,01,1978,7,3,7,N
011968,01,1978,7,7,6,N
011969,01,1978,7,7,7,N
011970,01,1978,N,N,6,7
011971,01,1978,N,N,5,7
011972,01,1978,N,N,7,7
011973,01,1978,N,N,7,7
011974,01,1978,N,N,7,7
011975,01,1978,7,7,8,N
011976,01,1978,7,8,8,N
011977,01,1978,7,7,7,N
011978,01,1978,7,7,7,N
011981,01,1978,6,6,5,N
011982,01,1978,7,7,6,N
011983,01,1978,7,7,6,N
011984,01,1978,N,N,8,7
011985,01,1978,6,7,6,N
011986,01,1978,N,N,7,6
011987,01,1978,8,8,7,N
011988,01,1978,7,7,7,N
011989,01,1978,6,6,7,N
011991,01,1978,N,N,8,7
011992,01,1973,7,7,7,N
011993,01,1978,6,6,6,N
011994,01,1978,7,7,7,N
011995,01,1978,7,7,6,N
011996,01,1978,5,5,5,N
011997,01,1978,7,7,7,N
011998,01,1978,7,7,7,N
011999,01,1978,6,7,7,N
012001,01,1978,6,6,6,N
012003,01,1978,8,8,7,N
012004,01,1978,8,8,8,N
012005,01,1978,8,8,8,N
012006,01,1978,8,8,8,N
012007,01,1978,8,8,7,N
012008,01,1978,N,N,6,6
012009,01,1978,N,N,6,6
012010,01,1978,N,N,7,7
012011,01,1978,N,N,6,7
012012,01,1978,N,N,7,7
012013,01,1978,7,6,6,N
012014,01,1978,N,N,7,7
012015,01,1978,7,7,8,N
012016,01,1978,N,N,7,6
012017,01,1978,N,N,7,5
012018,01,1978,N,N,5,6
012019,01,1978,N,N,7,7
012020,01,1978,N,N,7,7
012021,01,1978,6,6,6,N
012022,01,1978,N,N,6,6
012023,01,1978,N,N,7,6
012024,01,1978,5,7,7,N
012025,01,1978,7,7,8,N
012026,01,1978,N,N,8,8
012027,01,1978,N,N,8,7
012028,01,1978,7,7,7,N
012029,01,1978,8,8,6,N
012030,01,1978,N,N,7,7
012032,01,1978,N,N,7,7
012033,01,1978,N,N,7,6
012034,01,1978,7,6,6,N
012035,01,1978,7,7,7,N
012036,01,1978,7,7,7,N
012037,01,1978,7,8,7,N
012038,01,1978,8,7,7,N
012039,01,1978,7,7,6,N
012040,01,1978,5,5,5,N
012041,01,1978,7,7,5,N
012044,01,1978,6,5,7,N
012045,01,1978,7,7,8,N
012046,01,1978,7,8,7,N
012047,01,1978,8,8,7,N
012048,01,1978,8,8,7,N
012049,01,1978,8,8,7,N
012050,01,1978,8,8,7,N
012051,01,1978,7,7,7,N
012053,01,1978,N,N,7,6
012055,01,1978,8,8,6,N
012056,01,1978,N,N,6,7
012057,01,1978,N,N,6,7
012058,01,1978,7,5,5,N
012059,01,1978,7,6,7,N
012062,01,1978,4,3,6,N
012063,01,1978,5,5,3,N
012064,01,1978,7,7,N,N
012065,01,1978,7,7,6,N
012068,01,1978,N,N,5,7
012069,01,1978,6,6,6,N
012072,01,1920,6,6,N,N
012073,01,1927,N,N,5,6
012074,01,1929,6,7,6,N
012075,01,1929,N,N,7,7
012077,01,1930,7,6,7,N
012078,01,1930,7,7,7,N
012079,01,1937,7,7,6,N
012081,01,1947,5,5,6,N
012082,01,1949,N,N,6,6
012086,01,1958,7,7,7,N
012089,01,1991,8,7,7,N
012093,01,1960,7,7,6,N
012094,01,1960,7,6,8,N
012098,01,1979,N,N,5,5
012099,01,1979,7,8,N,N
012100,01,1979,N,N,6,6
012101,01,1979,7,7,N,N
012102,01,1979,7,7,N,N
012103,01,1979,7,6,N,N
012104,01,1979,8,8,7,N
012105,01,1979,6,6,7,N
012106,01,1979,6,6,7,N
012107,01,1979,7,5,N,N
012108,01,1979,7,6,N,N
012109,01,1979,5,6,6,N
012110,01,1979,6,6,5,N
012111,01,1979,6,7,N,N
012112,01,1979,6,7,N,N
012113,01,1979,6,6,N,N
012114,01,1979,6,6,N,N
012115,01,1979,6,6,N,N
012116,01,1979,6,6,N,N
012117,01,1979,N,N,6,6
012118,01,1979,7,7,N,N
012119,01,1979,6,7,N,N
012120,01,1979,7,7,N,N
012121,01,1979,7,6,N,N
012122,01,1979,7,7,7,N
012126,01,1979,7,7,7,N
012127,01,1979,N,N,7,7
012128,01,1979,3,3,4,N
012129,01,1979,6,7,6,N
012130,01,1979,7,7,7,N
012132,01,1979,6,6,5,N
012133,01,1979,7,7,7,N
012134,01,1979,8,7,7,N
012135,01,1979,5,6,4,N
012138,01,1979,7,7,N,N
012139,01,1979,N,N,6,6
012140,01,1979,7,7,7,N
012141,01,1979,7,7,7,N
012142,01,1979,N,N,6,7
012143,01,1979,6,7,7,N
012144,01,1979,N,N,5,5
012145,01,1979,6,6,6,N
012146,01,1979,7,7,6,N
012147,01,1979,7,5,6,N
012148,01,1979,7,7,6,N
012149,01,1979,7,7,7,N
012150,01,1979,N,N,6,6
012151,01,1979,7,7,7,N
012152,01,1979,6,7,5,N
012153,01,1979,7,7,6,N
012154,01,1979,6,7,6,N
012155,01,1979,7,7,7,N
012156,01,1979,N,N,6,6
012157,01,1979,7,7,N,N
